propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,labels,newDevelopmentFinished
96769672,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/56/50/956058587.jpg,,31,3,1000.0,flat,rent,90.0,True,3,1,Calle de Muntaner,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3905883,2.1510488999999997,False,https://www.idealista.com/inmueble/96769672/,807,"Vivienda exterior de 90 m2 con dos habitaciones dobles y una individual, dispone de un baño equipado con ducha y cocina eléctrica equipada con vitro y horno. Piso luminoso con dos balcones, zona de lavadero y suelos de parqué. Amplio salón-comedor.  Tercer piso real con ascensor. Cocina y baño nuevos, a estrenar.  Bien comunicado, a menos de diez minutos de los ferrocarriles de Provença.  Gastos comunitarios y el I. B. I. Incluidos en el precio de alquiler. 2 meses de fianza + honorarios + mes en curso.",True,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': ""L'Antiga Esquerra de l'Eixample, Barcelona"", 'title': 'Piso en Calle de Muntaner'}",True,False,False,False,False,,
96220548,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/14/4f/950730618.jpg,Travesera de Gracia,44,3,1900.0,flat,rent,142.0,True,4,3,Travesía de Gràcia,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.398501700000004,2.1524182,False,https://www.idealista.com/inmueble/96220548/,770,"Excelente piso reformado integramente a estrenar,  alto,  muy tranquilo,  salon comedor con chimenea,  cocina office amplia,  2 habitaciones dobles - 2 individual, 3 baños impecables,  aire acondicionado frío calor en el piso y calefacción de gas ubicación impecable a transporte y servicio,  situado en travesera de gracia - tuset. Piso superficie total 139 m², ( hab. Individuales: 2, habitaciones dobles: 2, )3 baños, aire acondicionado (frío y calor), armarios empotrados (vestidor ), ascensor, balcón (en dormitorio principal), calefacción (gas natural), cocina (office totalmente impecable a estrenar), salon- comedor (amplio con chimenea), estado conservación: a estrenar, lavadero (cuarto de maquinas), orientación suroeste, portero auto. , puerta blind. , soleado (de mañanas), suelos: parquet, exterior.",False,good,False,True,,13.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Piso en Travesía de Gràcia'}",True,False,True,False,False,,
96769546,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/48/01/956057510.jpg,Casanova1502,10,2,1150.0,flat,rent,75.0,True,3,1,valencia,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3866843,2.1578347,False,https://www.idealista.com/inmueble/96769546/,834,"Precioso piso en finca regia en el corazón de Eixample Esquerra. Tres habitaciones (dos dobles, una con aramrio empotrado y altillo, y una tercera habitación individual con armario) Baño de buenas dimensiones con bañera y reformado recientemente; cocina actual y de diseño con salida a una pequeña zona de lavadero. El piso es típico de la zona, techos altos, molduras, puertas dobles, balcones que dan sobre la calle Valencia.  Aire acondiconado con dos splitters, uno en el salón y el otro en la zona de distribuidor.  El piso se entrega recién pintado y en perfectas condiciones.",False,good,False,True,,15.0,{'typology': 'flat'},"{'subtitle': ""L'Antiga Esquerra de l'Eixample, Barcelona"", 'title': 'Piso en valencia'}",False,False,False,False,False,,
96630700,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/7d/1d/952891953.jpg,33233,30,6,1815.0,flat,rent,142.0,True,5,3,Travesía de Gràcia,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.39666210000001,2.1513051,False,https://www.idealista.com/inmueble/96630700/,743,"EXCELENTE PISO SEÑORIAL REFORMADO, ULTIMO PISO, TODAS LAS HABITACIONES CON ARMARIOS Y UNA CON VESTIDOR- 2 DOBLES 3 INDIVIDUALES AMPLIAS, CLARABOYA Y TECHOS ARTESONADOS, UBICACIÓN IDEAL, SITUADO EN TRAVESERA DE GRACIA - BALMES A 2 MINUTOS DIAGONAL. piso superficie total 142 m², superficie útil 121 m², (hab. individuales: 3, habitaciones dobles: 2, hab. dobles son suites: 2, ) 3 baños, aire acondicionado (frío y calor), armarios empotrados (más de 2), ascensor, balcón (salida desde salon), calefacción (gas natural), cocina (office), comedor (salon muy amplio de 30 m2), lavadero (cuarto de maquinas), orientación suroeste, portero auto. (y conserje), puerta blind. , soleado, suelos: parquet, mascotas (no se aceptan), nivel energético de emisiones: F, 55, nivel energético de consumo: G, 264. Índice de referencia de precios de alquiler: 12.69. €/m². NO SE ACEPTAN MASCOTAS NO SE ACEPTA PISO COMPARTIDO SE REQUIERE NOMINAS Y CONTRATO DE TRABAJO.",False,good,False,True,,13.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Piso en Travesía de Gràcia'}",True,False,True,False,False,,
96535935,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/4a/2d/950017282.jpg,5755,22,8,1090.0,flat,rent,110.0,True,3,2,Calle del Comte Borrell,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.3863307,2.1541109,False,https://www.idealista.com/inmueble/96535935/,973,"COMTE BORRELL / AV. ROMA  Piso exterior a patio de manzana de 95 m². Consta de 3 dormitorios (uno doble tipo suite exterior a patio de manzana, uno individual amplio y uno individual interiores a patio de luces  con luz natural). Amplio salón comedor de 25m² exterior con salida a balcón. Cocina independiente en buen estado con salida a pequeño lavadero. Dos baños completos con bañera.   Dispone de calefacción individual de gas, parquet, suelos de gres, carpintería de aluminio. Octava planta con ascensor y servicio de portería. Excelente comunicación por transporte público tanto de Metro L5 Hospital Clinic como de varias líneas de autobuses. Índice referencia alquiler: 12,51 € / m² A. inferior: 10,66 € / m² A. superior: 16,77 € / m² Alquiler anterior: 990€.",False,good,False,True,,10.0,{'typology': 'flat'},"{'subtitle': ""La Nova Esquerra de l'Eixample, Barcelona"", 'title': 'Piso en Calle del Comte Borrell'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
93682538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/5d/ec/869092468.jpg,BCN12062A,26,4,2950.0,flat,rent,245.0,True,6,3,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.394399299999996,2.1506681,False,https://www.idealista.com/inmueble/93682538/,739,"Gran piso en alquiler de 260m² en Calle Tuset, amplio salón - comedor de 60m² con chimenea grandes ventanales de carpintería de aluminio orientado al sureste, cocina office, lavadero independiente, zona de servicio con baño completo. En la zona de noche, seis dormitorios dos que dan a patio de manzana con galería tres dobles y otro individual. Muy luminoso, calefacción por gas. Finca con ascensor plaza de parking opcional doble en finca cercana. Excelente ubicación con todos los transportes y servicios alrededor. I. R. LL - Area superior 10.85€/m² Mig 13.90€/m² Area superior 17.85€/m².",True,good,False,True,,12.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Piso'}",False,False,False,False,False,,
96648329,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/5d/10/952570956.jpg,BCN12341A,24,,1950.0,flat,rent,86.0,False,3,2,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.3977815,2.1507802000000003,False,https://www.idealista.com/inmueble/96648329/,837,"Magnifico piso en alquiler temporal con vistas panorámicas a la ciudad. El piso está disponible a partir del mes de Mayo y tiene una superficie útil de 86,42m2, se encuentra a 2 de Plaza Molina y de la Av. Diagonal. Dispone de 3 habitaciones dobles con armarios, 2 baños completos con plato de ducha, cocina tipo office equipada con todos los electrodomésticos y amplio y muy luminoso salón con vistas extraordinarias a toda la ciudad. Junto al salón podemos disfrutar de una terraza cubierta para momentos de relax o teletrabajo. La finca dispone de ascensor y portero 24h de Lunes a Sábado. Este alquiler es TEMPORAL y no se aplica el índice de alquiler. Índex R. P. LL. Àrea inferior 11,75 €/m² - Mig 13,48 €/m² - Àrea superior 21,01€/m².",False,good,False,True,,23.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Piso'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96757897,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/6d/1d/955740131.jpg,101038,13,5,1300.0,flat,rent,71.0,True,3,2,Calle de Balmes,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.391812200000004,2.1571574,False,https://www.idealista.com/inmueble/96757897/,320,"PIA ADVISORS presenta en esta oportunidad encantador piso de 71 mts2 en Eixample, a pocas manzanas de la Av. Diagonal y Francesc Macia rodeada de bares, restaurantes y ocio nocturno. La propiedad se encuentra distribuida en 3 habitaciones, todas exteriores, de las cuales 1 es doble y las otras 2 restantes individuales. En cuanto al salón-comedor es cómodo y luminoso gracias a su orientación lo cual permite el ingreso de luz natural a lo largo de todo el día. Por otro lado la cocina es independiente se encuentra amueblada y equipada con los electrodomésticos indispensables para nuestro día a día, listo para entrar a vivir. Asimismo la vivienda dispone de un baño de 3 piezas con plato de ducha, y un aseo de cortesía para invitados.  Piso céntrico, bien comunicado y equipado con calefacción por medio de radiadores en todas las estancias. CONDICIONES: -2 meses de fianza -Mes en curso -Honorarios de agencia: 10% de una anualidad + IVA.",False,good,False,True,,18.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en Calle de Balmes'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96768648,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/dc/fe/956042293.jpg,balmes,11,5,1300.0,flat,rent,71.0,True,3,2,Balmes,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3941122,2.1574574,False,https://www.idealista.com/inmueble/96768648/,172,"Piso de 3 habitaciones ( 1 doble y 2 individuales), 2 baños, muy soleado exterior. Calefacción, se alquila sin muebles. Cocina equipada. Finca con ascensor. Muy bien comunicado y situado.",False,good,False,True,,18.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en Balmes'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96681275,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/92/5b/955732313.jpg,RS6411,13,5,1300.0,flat,rent,71.0,True,3,2,Calle de Balmes,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3913122,2.1569574,False,https://www.idealista.com/inmueble/96681275/,375,"REF RS6411 PISO DE ALQUILER EN LA DRETA DE L'EIXAMPLE - Piso en la zona del eixample de 71 m² construidos, distribuido en tres habitaciones exteriores, un baño, un aseo, cocina y comedor. Equipado con calefacción. - Piso bien comunicado a metro ES, S1, S2, S5, L6, L7, S7, S7T. y cerca de comercios. Meses de fianza 2 Para mas información puede comunicarse con el equipo de RS GROUP.",False,good,False,True,,18.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en Calle de Balmes'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96450346,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/14/af/947549252.jpg,98860,12,1,1300.0,flat,rent,45.0,True,1,1,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.3978256,2.1503148,False,https://www.idealista.com/inmueble/96450346/,873,"Ref: 98860 *Alquiler de temporada, 11 meses* Piso en alquiler de 45 m2, muy luminoso. Planta 1°, exterior con ascensor La vivienda cuenta con: - salón - comedor - 1 habitación doble con armarios empotrados - baño completo - cocina independiente - Aire acondicionado Se entrega amueblado y en excelente estado de conservación. Sant Gervasi-Galvany es el barrio de la zona alta más cercano al centro de Barcelona. Junto al barrio de la Vila de Gràcia, la ronda del Mig y la avenida Diagonal, ofrece mil y un establecimientos gastronómicos, un gran número de comercios y una importante zona de ocio nocturno. Se pueden distinguir sectores diferentes, como el Turó Park o Sant Gervasi sur. Pese a tener esta gran actividad en algunas partes, también dispone de varios rincones para relajarse y, en general, se considera un barrio agradable para vivir. Para más información, contactar con el equipo de AreaCasa.",False,good,False,True,,29.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Piso'}",False,False,False,False,False,,
96476271,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/6a/2a/948346858.jpg,98859,13,4,1300.0,flat,rent,44.0,True,1,1,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3881523,2.1650335,False,https://www.idealista.com/inmueble/96476271/,803,"Ref: 98859  *Alquiler de temporada, 11 meses* Piso en alquiler de 44 m2, muy luminoso. Planta 4°, exterior con ascensor La vivienda cuenta con:  - salón - comedor - 1 habitación doble  - baño completo - cocina equipada. Se entrega amueblado y en excelente estado de conservación. La Dreta de l’Eixample es el área más céntrica de Barcelona y en esta se sitúan puntos de encuentro importantes, como la plaza de Catalunya, la plaza de Urquinaona y el paseo de Gràcia. Esta zona, delimitada por las calles de Nàpols y de Balmes en sus extremos, y que hace frontera con los distritos de Gràcia y Ciutat Vella, es el barrio por excelencia del Modernismo catalán. El atractivo le viene dado por edificios como la Pedrera o la Casa Batlló. Para más información, contactar con el equipo de AreaCasa.",False,good,False,False,,30.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso'}",False,False,False,False,False,,
96767635,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/b5/e2/956005302.jpg,gr2,23,2,2500.0,flat,rent,94.0,True,2,2,Ronda de la Universitat,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.388301,2.1640282,False,https://www.idealista.com/inmueble/96767635/,744,"NO DUDE EN LLAMARNOS HOY PARA CONCERTAR UNA VISITA +34658346082 >> M&E AGENCY cuenta con un hermoso apartamento de lujo recientemente renovado. Muchas características clásicas del edificio y los apartamentos se han mantenido para conservar el verdadero sentimiento de Barcelona. Una vez que ingresas al apartamento, te sientes bien de inmediato. Se puede sentir un ambiente relajado. Los muebles son nuevos y de buena calidad.. . La cocina está totalmente equipada con electrodomésticos de primeras marcas. Cuenta con dos dormitorios. Uno con baño en suite. Un gran salón bellamente amueblado y mucho más. Buena ubicación. Cerca de todos los principales medios de transporte. Tiendas, bares y restaurantes se encuentran a poca distancia. Gran barrio. Ven y compruébalo tú mismo. Llámenos ahora para concertar una visita. Estamos disponibles los 7 días de la semana. La mejor manera sería enviarnos un WhatsApp o llamar al +34 658 346 082.",False,good,False,True,,27.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en Ronda de la Universitat'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
93618328,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/59/a0/950142045.jpg,93592,15,1,650.0,flat,rent,22.0,True,1,1,barrio L'Antiga Esquerra de l'Eixample,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3956018,2.1551287,False,https://www.idealista.com/inmueble/93618328/,403,"Ref: 93592   Estupendo estudio en alquiler con superficie de 20 m2, amueblado y equipado. Situado en la primera planta.  La vivienda consta de: - Salón comedor amplio con cama matrimonial y armario - 1 baño con plato de ducha - cocina americana equipada Buen estado de conservación. El Distrito de l’Eixample en Barcelona es el más poblado de toda la ciudad con más de 260 mil habitantes. Este distrito comprende el plan urbanístico de Ildefons Cerdà, quien se encargó del ensanche de Barcelona una vez se derrumbaron las murallas medievales, durante el siglo XIX. Es en este distrito donde se encuentran gran parte de los atractivos más famosos de Barcelona y sus calles más conocidas, como el Passeig de Gràcia, La Gran Via de les Corts Catalanes, la Diagonal, el Carrer Balmes, Aribau, Muntaner, València, Mallorca, Aragó, etc. En este distrito se encuentran la Sagrada Família, la conocida como “La Manzana de la Discordia”, donde se retan Gaudí con la Casa Batlló, Domènech i Montaner con la Casa Lleó Morera i, Puig i Cadafalch con la Casa Amatller. Todos ellos, genios del Modernismo. La Pedrera, la Casa de les Punxes, el Palau del Baró de Quadras, los preciosos edificios de Rambla Catalunya o el Passeig de Gràcia, hacen de este distrito uno de los más bellos de Barcelona. Generalmente l’Eixample se ha dividido en l’Eixample Dreta y l’Eixample Esquerra. En l’Eixample Dreta encontramos la zona derecha del Passeig de Gràcia, el barrio de la Sagrada Família y la Vila Olímpica. En l’Eixample Esquerra se encuentra el barri de Sant Antoni, muy tradicional y muy barcelonés. alquiler temporal Para más información, contactar con el equipo de AreaCasa.",False,good,False,False,,30.0,{'typology': 'flat'},"{'subtitle': ""L'Antiga Esquerra de l'Eixample, Barcelona"", 'title': 'Piso'}",True,False,False,False,False,,
96475291,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/d9/df/950237988.jpg,AS-7751,10,5,820.0,penthouse,rent,40.0,True,0,1,Calle de València,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3955098,2.1673512,False,https://www.idealista.com/inmueble/96475291/,671,"DISPONIBLE PARA ENTRAR INMEDIATAMENTE Contrato: PISO DE TEMPORADA Perfil: ESTUDIANTES En El Clot, encontramos este maravilloso ático soleado. Se sitúa a corta distancia del Parc del Clot y muy cerca del transporte público. En una zona completamente exclusiva por ser una de las ubicaciones más céntricas disponible en la ciudad de Barcelona. Dispone de materiales de calidad, distribución tipo loft, bonita terraza totalmente privada, cocina equipada, lavadero y baño completo. El inmueble se encuentra muy bien comunicado a pocos metros de la estación de Clot, autobuses, bicing y estación taxi. Aún más cercanos hay supermercados Mercadona, bonÀrea, Condis y Supercor Exprés. El piso esta amueblado, todas las instalaciones están en perfectas condiciones, hecho que posiciona este piso como el lugar perfecto para entrar a vivir en Barcelona. * 80€ servicios agua, luz y Gas Para mayor información puedes llamarnos (+34) 932 93 99 57 o escribirnos al WHATSAPP DE NUVEC (+34) 690 64 94 81. Síguenos en Instagram o Facebook para descubrir más novedades. ¡Muchas gracias! Índice de referencia de precios de alquiler: 12,32€.",True,good,False,True,,21.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Ático en Calle de València'}",False,False,False,False,False,"[{'name': 'loftType', 'text': 'Loft'}]",
96288667,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/d3/b4/942856348.jpg,98457,15,1,1600.0,penthouse,rent,55.0,True,1,1,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.390752299999996,2.1629335,False,https://www.idealista.com/inmueble/96288667/,755,"ref 98457 ALQUILER TEMPORAL - MAXIMO 11 MESES  Fantástico ático en alquiler con superficie de 55 m2. Ubicado en La Dreta de l'Eixample La vivienda esta distribuida en: - gran terraza con vistas increíbles - salón comedor amplio y luminoso - 1 habitación doble  - 1 baño completo - cocina amplia equipada Se entrega amueblado y equipado 200€ de suministros incluida la fibra óptica  La Dreta de l’Eixample es el área más céntrica de Barcelona y en esta se sitúan puntos de encuentro importantes, como la plaza de Catalunya, la plaza de Urquinaona y el paseo de Gràcia. Esta zona, delimitada por las calles de Nàpols y de Balmes en sus extremos, y que hace frontera con los distritos de Gràcia y Ciutat Vella, es el barrio por excelencia del Modernismo catalán. El atractivo le viene dado por edificios como la Pedrera o la Casa Batlló. Para más información, contactar con el equipo de Area Casa.",False,good,False,False,,29.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Ático'}",False,False,False,False,False,,
95953063,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/51/e1/933589246.jpg,B07679BA,42,1,5000.0,flat,rent,230.0,True,6,5,Calle d'Ausiàs Marc,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3926141,2.1775615000000004,False,https://www.idealista.com/inmueble/95953063/,692,"Impresionante piso de 230m2 + 150m2 de terraza privada ubicado en una finca modernista catalogada del elegante Eixample derecho, a tan solo un paso del Arc de Triomf.    Recién reformado, a estrenar, manteniendo los detalles originales de la casa como los suelos de madera y mosaico, y los techos altos.     El piso comprende un luminoso salón, un comedor acristalado con galería y salida a la soleada y tranquila terraza y una amplia cocina office (con lavadero + zona de almacén).  La zona de noche consta de 6 habitaciones: una suite con vistas y salida a la terraza desde la galería, tres dormitorios dobles con salida a balcón y a la glorieta, un dormitorio individual y un gran vestidor de 13 m².  El piso dispone de tres baños completos con ducha y un baño completo con bañera. Además dispone de un altillo de 10m².    El piso está equipado con calefacción de gas y aire acondicionado.   La finca dispone de ascensor de la época y servicio de portería.    Se ofrece sin amueblar.",True,good,False,True,,22.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': ""Piso en Calle d'Ausiàs Marc""}",False,False,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",
96775864,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/f8/92/956219157.jpg,EJARAGOP4,11,en,800.0,studio,rent,50.0,False,0,1,Calle de Aragón,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.396423399999996,2.1723949,False,https://www.idealista.com/inmueble/96775864/,255,"CONTRATO TEMPORAL DE +/- 11 MESES - NO SE ACEPTAN MASCOTAS Piso reformado con mucho encanto. Vigas de madera, decorado de diseño.  Cómodo apartamento completamente amueblado y equipado, listo para entrar a vivir. Ideal para una pareja o para una persona que venga a estudiar o trabajar por una temporada en Barcelona. Consta de un lindo salón comedor. Al un lado está la cocina integrada que dispone de todos los electrodomésticos necesarios como cocina vitrocerámica, cafetera, tostadora, nevera, horno y utensilios de cocina, zona de descanso en el que encontrarás la habitación con cama de matrimonio, armario de 3 puertas y un baño completo con ducha. El piso cuenta con aire acondicionado y calefacción por split. También tiene wifi. Exterior a patio de luces.  Piso tranquilo ideal para personas que trabajen todo el día fuera y necesiten un lugar tranquilo y para descansar, totalmente amueblado y equipado para entrar a vivir.  Wifi incluido en el precio. El piso se encuentra ubicado en la zona más céntrica de Barcelona, L'Eixample. Además de estar perfectamente comunicado con el resto de la ciudad. Situado al lado del Paseo de Sant Joan i la Avenida Diagonal. Zona con todos los servicios a un paso, comercios, restaurantes, locales de ocio y zonas verdes. Muy cercano a las paradas de metro de Girona, Verdaguer, Tetuan (L5-L2-L3) y autobuses. NO SE ACEPTAN MASCOTAS - CONTRATO TEMPORAL DE +/- 11 MESES.",True,good,False,False,,16.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Estudio en Calle de Aragón'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96775787,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/00/c6/956217092.jpg,,6,1,712.0,flat,rent,45.0,True,1,1,Calle de la Llibertat,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.3988262,2.1633501,False,https://www.idealista.com/inmueble/96775787/,690,"Piso reformado exterior a patio de manzana, es muy tranquilo y luminoso! Consta de 1 dormitorio doble y 1 despacho. Gran armario a medida. Cocina semi americana y baño con ducha. Finca clásica rehabilitada con ascensor. Junto calle Torrent de L'Olla y muy próximo a Paseo San Juan. - ORIENTACIÓN norte. TRANSPORTES PÚBLICOS: Metro L4 Joanic y L4/L5 Verdaguer. L3 y L5 Diagonal. Ferrocarril L6-L7-L12-S1-S2-S5-S6-S7 Gràcia Autobús 19/ 39/ 47/ H8/ V21/ N4/ N6.",False,good,False,True,,16.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso en Calle de la Llibertat'}",False,False,False,False,False,,
96775623,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/f0/2c/956213383.jpg,2308,14,3,992.0,flat,rent,75.0,False,3,1,Paseo de Sant Joan,Barcelona,Barcelona,Gràcia,es,El Camp d'En Grassot i Gràcia Nova,41.400012,2.1689933999999997,False,https://www.idealista.com/inmueble/96775623/,555,"Piso en Alquiler en Passeig Sant Joan, entre Córcega y Roselló. Varias Posibilidades  de distribución. Tres habitaciones, dos dobles y una individual. Dos Salones - Comedores. Cocina independiente de gas. Baño completo con Plato de ducha y Recibidor. Tercer Piso real en finca CON Ascensor. Exterior. En Buen Estado. Precio: 992 €. Índice de Referencia: 14.92 € / m2. Precio Anterior Contrato: 1.200 €.  .",False,good,False,True,,13.0,{'typology': 'flat'},"{'subtitle': ""El Camp d'En Grassot i Gràcia Nova, Barcelona"", 'title': 'Piso en Paseo de Sant Joan'}",False,False,False,False,False,,
96771488,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/f2/27/956104733.jpg,KEA-0231,11,3,1350.0,flat,rent,86.0,True,3,2,Calle de Casp,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.399206799999995,2.1794678,False,https://www.idealista.com/inmueble/96771488/,919,"Kecondal os presenta este precioso piso de 86m2 a 5 minutos de Plaza Tetuán.  DISPONIBLE PARA ENTRAR A VIVIR A FINALES DE MARZO - PRINCIPIOS DE ABRIL  SE ALQUILA SIN AMUEBLAR Y SIN EQUIPAR    El piso se distribuye en un amplio y luminoso salón comedor con salida a terraza, una cocina independiente equipada con horno, campana y cocina de gas. La cocina tiene salida a una práctica galería donde ubicar la zona de aguas.     Cuenta con tres dormitorios, uno doble exterior, uno individual interior a patio de luces, y otro interior individual, perfecto para montar un despacho en casa.     Tiene un baño completo con plato de ducha y un aseo de cortesía.     La vivienda cuenta con calefacción y aire acondicionado.     La finca dispone de ascensor.     En cuanto a la zona, se ubica entre el majestuoso Paseo San Juan y la calle Marina, a menos de 5 minutos de Plaza Tetuán y a 10 minutos del Arco de Triunfo y el Parque de la Ciutadella, perfecto para pasear, hacer deporte o disfrutar de un agradable Picnic.   Es un barrio con mucho encanto, lleno de restaurantes de todo tipo, tiendas, cafeterías.. .  Tiene muy buena conexión con transporte público (Metro Tetuán, Metro Arc de Triomf, Estació del Nord, y varias líneas de autobús y estacionamientos Bicing.",False,good,False,True,,16.0,{'typology': 'flat'},"{'subtitle': 'El Fort Pienc, Barcelona', 'title': 'Piso en Calle de Casp'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
